original_seq	label	blocks
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer48-55Scramble5	A,B,Cx47-55,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer72-75Scramble2	A,B,C,D,Ex71-71,Fx71-75,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer72-75Scramble5	A,B,C,D,Ex71-71,Fx71-75,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-109Scramble1	A,B,C,D,E,F,Gx89-109,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-109Scramble3	A,B,C,D,E,F,Gx89-109,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-109Scramble5	A,B,C,D,E,F,Gx89-109,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-164Scramble2	A,B,C,D,E,F,Gx89-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-164Scramble4	A,B,C,D,E,F,Gx89-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapA	a,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapAC	a,B,c,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapACG	a,B,c,D,E,F,g,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapAG	a,B,C,D,E,F,g,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapBF	A,b,C,D,E,f,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapBFDH	A,b,C,d,E,f,G,h,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapC	A,B,c,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapCG	A,B,c,D,E,F,g,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapDH	A,B,C,d,E,F,G,h,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_swapG	A,B,C,D,E,F,g,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT	A,B,C,D,E,F,G,H,I
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT	a,b,c,d,e,f,g,h,i
